spotify_id,name,followers,popularity,genres,chart_hits,simplified_genres,main_genre
6evKD5JWJON3qPBJtUEmtY,G-Unit,1986912.0,63,"['gangster rap', 'hardcore hip hop', 'hip hop', 'nyc rap', 'pop rap', 'queens hip hop', 'rap', 'southern hip hop', 'trap']",,"['Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop']",Hip-Hop
7wLyGTO9vUS7ndlq4BvBGe,Blake Rose,84450.0,61,"['alt z', 'australian electropop', 'australian pop', 'electropop', 'pop', 'uk pop']",,"['Other', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop']",Pop
2PmIyxmEFsNfQJjEifPDZC,RAT BOY,96687.0,60,[],,[],Other
4xtWjIlVuZwTCeqVAsgEXy,Insane Clown Posse,891376.0,64,['viral rap'],,['Hip-Hop'],Hip-Hop
6CmXhyslohOFRJMtPpRm4O,Ron Pope,257271.0,56,"['acoustic pop', 'neo mellow', 'piano rock', 'pop rock', 'uk pop', 'viral pop']",,"['Pop', 'Other', 'Rock', 'Rock', 'Pop', 'Pop']",Pop
5344K3N7rx7kw1HjO8psuq,James Carter,27178.0,68,"['covertronica', 'dance pop', 'deep house', 'edm', 'pop dance', 'pop edm', 'tropical house']",,"['Other', 'Pop', 'Electronic', 'Electronic', 'Other', 'Electronic', 'Electronic']",Electronic
3wNylAjJX1PiCpMKx8Lrfp,Regine Velasquez,1451016.0,58,"['classic opm', 'opm']",,"['Other', 'Other']",Other
5KsRA81UaMVKvLNiwDySfp,Jonah Kagen,76667.0,57,"['alt z', 'uk pop']",,"['Other', 'Pop']",Pop
0wn2qDKzeFlhjRUtJAwJjp,Bandalos Chinos,229109.0,60,"['argentine alternative rock', 'argentine indie', 'latin rock']",,"['Rock', 'Other', 'Rock']",Rock
5PS3ZZE5bBiZ3Ct9HiRG2B,DeVita,74819.0,63,"['chill r&b', 'korean r&b']",,"['R&B', 'R&B']",R&B
4VECwDIJ0DYczPqCyP85kQ,Jay Romero,217655.0,56,"['mexican hip hop', 'trap mexicano']",,"['Hip-Hop', 'Other']",Hip-Hop
7KHA7OOevgTDFhlym0oEyP,Adriana Proenza,20076.0,59,['spanish indie pop'],,['Pop'],Pop
6tmdudtl1wM5WwTIqZX0WD,La Ventaja,166525.0,61,"['corrido', 'musica mexicana', 'nueva musica mexicana', 'sierreno', 'tololoche']",,"['Other', 'Other', 'Other', 'Other', 'Other']",Other
6tUJpYN2aYiXbzAcg0pIOo,Sinéad Harnett,431708.0,58,"['alternative r&b', 'chill r&b', 'gauze pop', 'indie r&b', 'indie soul', 'r&b', 'uk contemporary r&b', 'uk pop']",,"['R&B', 'R&B', 'Pop', 'R&B', 'R&B', 'R&B', 'R&B', 'Pop']",R&B
70TsVY28EcEUYSGG5Yw7mp,Sam Tinnesz,155597.0,64,"['alt z', 'indie poptimism', 'modern rock', 'rebel blues']",,"['Other', 'Other', 'Rock', 'Blues']",Rock
2S1GntfP92SLbiPaiQsy8P,DJ Wizard,612.0,57,[],,[],Other
6ZhjJOJXXwnPS8PrXdmjLw,UGK,789438.0,60,"['dirty south rap', 'gangster rap', 'hip hop', 'houston rap', 'rap', 'southern hip hop', 'trap']",,"['Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop']",Hip-Hop
5j3htXVskZF0u8qWY5zcF8,Fagner,1134200.0,56,"['mpb', 'pop nacional antigas']",,"['Other', 'Other']",Other
2WKdxPFRD7IqZvlIAvhMgY,Fugees,1149065.0,65,"['east coast hip hop', 'gangster rap', 'hip hop', 'new jersey rap']",,"['Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop']",Hip-Hop
5tFRohaO5yEsuJxmMnlCO9,Barns Courtney,452288.0,62,"['modern alternative rock', 'modern rock', 'rock']",,"['Rock', 'Rock', 'Rock']",Rock
72v53CufRiSyqcQ78KUQ5p,José Maria Napoleón,888959.0,61,"['latin pop', 'ranchera', 'tropical']",,"['Pop', 'Other', 'Other']",Pop
4XqfpACObRB5AsBcUYjL8X,MC Eiht,317202.0,60,"['g funk', 'gangster rap', 'west coast rap']",,"['Other', 'Hip-Hop', 'Hip-Hop']",Hip-Hop
0tOrKkXIn3VYyVHFEPG6Xd,Galimatias,133433.0,56,['chillstep'],,['Other'],Other
6VPRGmbZ0dupZrbwwEDRRw,Exaltasamba,1466897.0,63,"['axe', 'pagode', 'samba paulista', 'sertanejo universitario']",,"['Other', 'Other', 'Other', 'Other']",Other
59xlizZFIFUvLC0I8iV2Jv,Los Rieleros Del Norte,1032536.0,62,"['musica mexicana', 'norteno', 'norteno-sax', 'ranchera']",,"['Other', 'Other', 'Other', 'Other']",Other
0XFmkmsCbCoR7wlqaZdt64,High Jinx,667.0,58,[],,[],Other
3R80OE4RViOWbnuvqh0j8a,thuy,112169.0,62,"['chill r&b', 'pop', 'r&b']",,"['R&B', 'Pop', 'R&B']",R&B
6WkUZyqghQei2G809wMKuZ,Yung Bans,710752.0,56,"['plugg', 'rap', 'trap', 'underground hip hop', 'vapor trap', 'viral rap']",,"['Other', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop']",Hip-Hop
6soPpJHlCtN6SY8pWlfbC6,-M-,389705.0,56,"['chanson', 'french indie pop', 'french pop', 'french rock', 'nouvelle chanson francaise']",,"['Other', 'Pop', 'Pop', 'Rock', 'Other']",Pop
6ZV6lGY0prbqpTD0Md8i29,Scotty McCreery,854959.0,61,"['contemporary country', 'country', 'country road', 'modern country rock']",,"['Country', 'Country', 'Other', 'Rock']",Country
3IhWQSrLj8EJjdvjFTpCyo,Vince Gill,486087.0,61,"['country', 'country rock', 'oklahoma country']",,"['Country', 'Rock', 'Country']",Country
2T06whb4s6UiufL1j5Qtz9,José Alfredo Jimenez,1662275.0,65,"['mariachi', 'musica mexicana', 'ranchera']",,"['Other', 'Other', 'Other']",Other
18xgcedCGxFbqLbIQn5R8F,Miami Sound Machine,251676.0,56,['new wave pop'],,['Pop'],Pop
4G1zP5i0r57g1c1CxrPhfM,ZillaKami,342526.0,67,"['dark trap', 'underground hip hop']",,"['Hip-Hop', 'Hip-Hop']",Hip-Hop
3rO1KMi81CCLjSjkImNtrA,CMG The Label,4575.0,63,[],,[],Other
4kIwETcbpuFgRukE8o7Opx,Arlo Parks,472249.0,60,"['indie soul', 'uk contemporary r&b']",,"['R&B', 'R&B']",R&B
5OTt6O4Q22YsqZDaWV6FqC,Bombay Jayashri,285619.0,62,"['carnatic', 'carnatic vocal', 'filmi', 'indian classical', 'tamil pop']",,"['Other', 'Other', 'Other', 'Classical', 'Pop']",Classical
0CjWKoS55T7DOt0HJuwF1H,Bipolar Sunshine,80077.0,60,['gauze pop'],,['Pop'],Pop
3ao3jf5d70Tf4fPh2bnXVl,We The Kings,1233519.0,60,"['neo mellow', 'neon pop punk', 'piano rock', 'pop punk', 'pop rock', 'post-teen pop']",,"['Other', 'Rock', 'Rock', 'Rock', 'Rock', 'Pop']",Rock
6WPmTGeeoymoVlXVtsCwz7,Kavita Krishnamurthy,2025935.0,65,"['classic bollywood', 'desi pop', 'filmi', 'modern bollywood']",,"['Other', 'Pop', 'Other', 'Other']",Pop
3JkgQ8Jjwt2mkeOsg5yhqh,Alexander Acha,539707.0,56,"['latin arena pop', 'latin pop', 'mexican pop']",,"['Pop', 'Pop', 'Pop']",Pop
0iVrCROxeyon7MZUW3MfzT,Montell Jordan,745075.0,59,"['contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'new jack swing', 'pop rap', 'r&b', 'urban contemporary']",,"['R&B', 'Pop', 'Hip-Hop', 'Pop', 'Jazz', 'Hip-Hop', 'R&B', 'Other']",R&B
6I3MElirhT5t6Kf7p0hGk9,Duckwrth,379432.0,63,"['alternative r&b', 'indie r&b', 'indie soul', 'underground hip hop']",,"['R&B', 'R&B', 'R&B', 'Hip-Hop']",R&B
7hj7ffJe6UkF1gsMpuweSI,Yungeen Ace,1037700.0,59,"['florida rap', 'melodic rap', 'trap']",,"['Hip-Hop', 'Hip-Hop', 'Hip-Hop']",Hip-Hop
2jPqqtZbK8JDXSz94QLpCX,Banda Cuisillos,445135.0,64,"['banda', 'banda jalisciense', 'musica mexicana', 'nueva musica mexicana', 'ranchera', 'tropical']",,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other']",Other
3UCbp6D1lvILlxRJT9LnFa,Koven,94689.0,56,"['chillstep', 'edm', 'electro house', 'melodic dubstep']",,"['Other', 'Electronic', 'Electronic', 'Electronic']",Electronic
4fbPpuZDZjzbTdGIwhD45a,Srinisha Jayaseelan,14126.0,56,[],,[],Other
6sW5k31iA8sTy0i2goUKF9,Oldilla,32393.0,62,"['funk carioca', 'funk ostentacao']",,"['Other', 'Other']",Other
0e7Xsukwik0zDaqCcSvJTg,Prasoon Joshi,620.0,58,[],,[],Other
1c70yCa8sRgIiQxl3HOEFo,Cherish,544255.0,69,"['atl hip hop', 'dance pop', 'girl group', 'hip pop', 'r&b', 'southern hip hop', 'urban contemporary']",,"['Hip-Hop', 'Pop', 'Other', 'Pop', 'R&B', 'Hip-Hop', 'Other']",Hip-Hop
0IF46mUS8NXjgHabxk2MCM,Kelis,514753.0,63,"['dance pop', 'electropop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",,"['Pop', 'Pop', 'Pop', 'R&B', 'R&B', 'Other']",Pop
38IHJBGBuaYXHEkIQd4DtF,Altamash Faridi,22495.0,59,['modern bollywood'],,['Other'],Other
7r2uG6BlFXKcwmh9ItqlII,Wrabel,220240.0,63,"['alt z', 'australian pop', 'electropop', 'indie poptimism', 'indiecoustica', 'neo mellow', 'pop', 'pop rock']",,"['Other', 'Pop', 'Pop', 'Other', 'Other', 'Other', 'Pop', 'Rock']",Pop
3qsKSpcV3ncke3hw52JSMB,Young Miko,51086.0,59,['trap latino'],,['Other'],Other
3jksrX4oBklxR78ft8gv3j,Plies,1636309.0,63,"['dirty south rap', 'gangster rap', 'hip hop', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",,"['Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Other']",Hip-Hop
3f5VCwd57gZsqMad28jyLV,Maria Bethânia,928911.0,60,"['bossa nova', 'mpb', 'nova mpb', 'samba', 'samba de roda', 'umbanda']",,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other']",Other
5usbqiU7sjvszjWecANDL6,WESTSIDE BOOGIE,257030.0,60,"['hip hop', 'rap', 'underground hip hop']",,"['Hip-Hop', 'Hip-Hop', 'Hip-Hop']",Hip-Hop
3maDQKNIwvbtAglSmYGhCo,DJ Cashi,309.0,58,[],,[],Other
37J1PlAkhRK7yrZUtqaUpQ,Caravan Palace,924011.0,60,"['electro swing', 'nu jazz']",,"['Jazz', 'Jazz']",Jazz
7AC976RDJzL2asmZuz7qil,Yes,1620672.0,60,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'rock', 'symphonic rock']",,"['Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock']",Rock
3bTnUXCo3suJiLVb79pExe,Theo Rubia,108448.0,56,"['adoracao', 'brazilian gospel']",,"['Other', 'Other']",Other
6kZWqUZqptyxb8Ki5DyBAg,DTG,13376.0,60,['afroswing'],,['Jazz'],Jazz
7J2gs5q2wLq6lU4q4wkyuV,Momina Mustehsan,540727.0,59,['pakistani pop'],,['Pop'],Pop
0jcl46xRBm9LKIwrKGQPE6,Meg Donnelly,153459.0,61,"['nyc pop', 'social media pop']",,"['Pop', 'Pop']",Pop
2dyeCWctcFRt3Pha76ONgb,"Hank Williams, Jr.",1345563.0,65,"['country', 'country road', 'country rock', 'outlaw country']",,"['Country', 'Other', 'Rock', 'Country']",Country
2JSYASbWU5Y0fVpts3Eq7g,R. D. Burman,2144551.0,68,"['chutney', 'classic bollywood', 'filmi', 'modern bollywood']",,"['Other', 'Other', 'Other', 'Other']",Other
5fikk4h5qbEebqK2Fc6e48,En Vogue,1173617.0,56,"['contemporary r&b', 'dance pop', 'girl group', 'hip hop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",,"['R&B', 'Pop', 'Other', 'Hip-Hop', 'Pop', 'R&B', 'R&B', 'Other']",R&B
4gHcu2JoaXJ0mV4aNPCd7N,Benny Sings,138600.0,61,"['dutch pop', 'indie soul']",,"['Pop', 'R&B']",Pop
1ilcpQQeF5mmvfO682aDgJ,House Gospel Choir,20643.0,59,['cedm'],,['Electronic'],Electronic
3nFB4eMP5gdqee2eQb8nZb,Conjunto Primavera,2162248.0,70,"['musica mexicana', 'norteno', 'ranchera', 'tropical']",,"['Other', 'Other', 'Other', 'Other']",Other
5yxyJsFanEAuwSM5kOuZKc,London Symphony Orchestra,253045.0,72,"['british orchestra', 'classical', 'classical performance', 'orchestra']",,"['Classical', 'Classical', 'Other', 'Classical']",Classical
7uGhSk7fVURjDaiXW1FSbL,La Maquinaria Norteña,283267.0,63,"['musica mexicana', 'norteno', 'norteno-sax', 'nueva musica mexicana']",,"['Other', 'Other', 'Other', 'Other']",Other
4cx31cxKTg5L8blZE24qfZ,Cidade Negra,1278501.0,58,"['axe', 'brazilian reggae', 'brazilian rock', 'mpb', 'pagode']",,"['Other', 'Reggae', 'Rock', 'Other', 'Other']",Reggae
2uIRmVaCVpHQjaVgph5clS,ZT (3x3),5327.0,56,[],,[],Other
6LHsnRBUYhFyt01PdKXAF5,Bob Moses,310821.0,61,"['canadian electronic', 'canadian house']",,"['Other', 'Electronic']",Electronic
3UV0wVQkft6lKLDGioqnyO,Coopex,24342.0,60,"['covertronica', 'traprun']",,"['Other', 'Other']",Other
45a6gCQWq61lIUDmr1tKuO,Bun B,793859.0,59,"['dirty south rap', 'gangster rap', 'hip hop', 'houston rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",,"['Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop']",Hip-Hop
5x3nSujruZLuB6xBicI6Ai,Nuca,8515.0,58,[],,[],Other
7gSjFKpVmDgC2MMsnN8CYq,Jazmine Sullivan,1773591.0,64,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'r&b', 'rap', 'urban contemporary']",,"['R&B', 'Pop', 'Pop', 'R&B', 'Pop', 'R&B', 'Hip-Hop', 'Other']",R&B
0cQuYRSzlItquYxsQKDvVc,The Guess Who,566700.0,57,"['album rock', 'art rock', 'blues rock', 'classic canadian rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'singer-songwriter', 'soft rock']",,"['Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Other', 'Rock', 'Rock', 'Other', 'Rock']",Rock
6WIjKbyqeO9MkfNMFJsF50,Dj LK da Escócia,3876.0,57,[],,[],Other
59o1kyNFOv04hcGRuWhWs9,Mqx,10398.0,58,[],,[],Other
0nnp7oJpY2J6yZOqtdKaWq,Duelo,1514141.0,69,"['musica mexicana', 'norteno', 'ranchera', 'tejano']",,"['Other', 'Other', 'Other', 'Other']",Other
4tususHNaR68xdgLstlGBA,Of Mice & Men,1168179.0,60,"['melodic metalcore', 'metalcore', 'post-screamo', 'screamo']",,"['Metal', 'Metal', 'Other', 'Other']",Metal
2uDaDi5TsgEtUBCPRx7mlp,Eurobeat Brony,11231.0,56,[],,[],Other
71oGOxg5ez52Hh1Ye41A98,Mustafa Zahid,2473693.0,59,"['desi hip hop', 'desi pop', 'filmi', 'modern bollywood', 'pakistani pop']",,"['Hip-Hop', 'Pop', 'Other', 'Other', 'Pop']",Pop
3ocTwOjekTkFdD695eKuQr,Justin Prabhakaran,178667.0,56,['tamil pop'],,['Pop'],Pop
1XE70WwxhnrXNAJYQQ9ygx,Bill Medley,34007.0,57,['soft rock'],,['Rock'],Rock
2FDaBZt51fOXh2rbHL8Afr,Mc Magal,463395.0,60,"['funk carioca', 'funk mtg', 'funk ostentacao', 'funk paulista']",,"['Other', 'Other', 'Other', 'Other']",Other
3ZJxEmjYZd5VOqZ8o3aXiL,ABRA,256516.0,58,"['alternative r&b', 'art pop', 'electropop', 'escape room']",,"['R&B', 'Pop', 'Pop', 'Other']",Pop
5sRhscbWRXFbjXtSZyfaWY,Rittz,636964.0,58,"['atl hip hop', 'country rap', 'pop rap', 'southern hip hop', 'trap']",,"['Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop']",Hip-Hop
1QcBqYUeQ4Ux3itkdDaFi0,D. Imman,3854957.0,62,"['filmi', 'tamil pop']",,"['Other', 'Pop']",Pop
3IpQziA6YwD53PQ5xbwgLF,Jóhann Jóhannsson,222096.0,61,"['compositional ambient', 'experimental classical', 'icelandic classical', 'icelandic experimental', 'nordic soundtrack', 'soundtrack']",,"['Other', 'Classical', 'Classical', 'Other', 'Other', 'Other']",Classical
7rZNSLWMjTbwdLNskFbzFf,Sugababes,618606.0,60,"['dance pop', 'europop', 'girl group', 'uk pop']",,"['Pop', 'Pop', 'Other', 'Pop']",Pop
5T4UKHhr4HGIC0VzdZQtAE,Faithless,561298.0,60,"['big beat', 'downtempo', 'electronica', 'trip hop']",,"['Other', 'Other', 'Other', 'Other']",Other
0VbIlorLz3I5SEtIsc5vAr,Queen Pen,33854.0,59,"['hip pop', 'lgbtq+ hip hop']",,"['Pop', 'Hip-Hop']",Pop
6G9bygHlCyPgNGxK2l3YdE,Vanessa Hudgens,1768565.0,64,"['dance pop', 'pop', 'post-teen pop']",,"['Pop', 'Pop', 'Pop']",Pop
6lHL3ubAMgSasKjNqKb8HF,Mýa,1199790.0,62,"['contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",,"['R&B', 'Pop', 'Pop', 'R&B', 'R&B', 'Other']",R&B
6V3F8MZrOKdT9fU686ybE9,Mark Morrison,70814.0,60,['british soul'],,['R&B'],R&B
2ZvrvbQNrHKwjT7qfGFFUW,Herbie Hancock,586540.0,56,"['contemporary post-bop', 'instrumental funk', 'jazz', 'jazz funk', 'jazz fusion', 'jazz piano', 'uk contemporary jazz']",,"['Other', 'Other', 'Jazz', 'Other', 'Jazz', 'Other', 'Jazz']",Jazz
57DlMWmbVIf2ssJ8QBpBau,Toby Fox,839336.0,71,"['dream smp', 'indie game soundtrack', 'undertale']",,"['Other', 'Other', 'Other']",Other
3sHpO1q6h5hNmEhhXtR7ZG,Grupo Delta Norteño,118628.0,57,"['corrido', 'musica mexicana', 'nueva musica mexicana']",,"['Other', 'Other', 'Other']",Other
2IK173RXLiCSQ8fhDlAb3s,Adekunle Gold,876880.0,63,"['afropop', 'alte', 'azontobeats', 'nigerian hip hop', 'nigerian pop']",,"['Pop', 'Other', 'Other', 'Hip-Hop', 'Pop']",Pop
4FlG0V0jhLO4qGpayFOphj,EST Gee,288430.0,72,"['kentucky hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",,"['Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop']",Hip-Hop
5e1BZulIiYWPRm8yogwUYH,Tegan and Sara,588202.0,57,"['canadian indie', 'indie pop', 'indie poptimism', 'lilith', 'metropopolis', 'permanent wave']",,"['Other', 'Pop', 'Other', 'Other', 'Other', 'Other']",Pop
0PMk31f9Log4ixwUUY40p6,Malibu,124737.0,57,"['pagode novo', 'pop nacional']",,"['Other', 'Other']",Other
0HBQtIkqXtoKagoPOgxK8k,El Lif Beatz,1517.0,57,[],,[],Other
0qu422H5MOoQxGjd4IzHbS,Yves Tumor,249181.0,56,"['alternative r&b', 'art pop', 'escape room', 'experimental r&b']",,"['R&B', 'Pop', 'Other', 'R&B']",R&B
67tgMwUfnmqzYsNAtnP6YJ,Groove Armada,588235.0,58,"['big beat', 'electronica', 'nu jazz', 'nu skool breaks', 'trip hop']",,"['Other', 'Other', 'Jazz', 'Other', 'Other']",Jazz
57nPqD7z62gDdq37US9XJR,Arcane,135144.0,74,[],,[],Other
4fBAsjJmj6lwaOuWS15stg,Mc Piedro,5252.0,58,['funk consciente'],,['Other'],Other
6I3M904Y9IwgDjrQ9pANiB,Kenny G,914458.0,62,"['smooth jazz', 'smooth saxophone']",,"['Jazz', 'Other']",Jazz
2SNzxY1OsSCHBLVi77mpPQ,Joe Bonamassa,805718.0,56,"['blues rock', 'electric blues', 'modern blues', 'modern blues rock']",,"['Rock', 'Blues', 'Blues', 'Rock']",Rock
2qoQgPAilErOKCwE2Y8wOG,GloRilla,58652.0,66,[],,[],Other
4DITWCDQL8b3VZTBYpNDR9,Bob do Contra,15468.0,58,['brazilian hip hop'],,['Hip-Hop'],Hip-Hop
4svvMm4TQnkphZJfhLCzzv,Ramya Behra,537496.0,62,['tollywood'],,['Other'],Other
2ycnb8Er79LoH2AsR5ldjh,Pet Shop Boys,1442764.0,66,"['art pop', 'dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']",,"['Pop', 'Rock', 'Pop', 'Other', 'Other', 'Pop', 'Other', 'Pop']",Pop
6Av6GMCOznZIlHuNcBWgf4,Jay Critch,656396.0,58,"['nyc rap', 'rap', 'southern hip hop', 'trap', 'vapor trap']",,"['Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop']",Hip-Hop
4B4YYJ0BAYBK86yxqQV7mu,Funky,629009.0,62,"['latin christian', 'latin worship', 'rap cristiano', 'reggaeton cristiano']",,"['Other', 'Other', 'Other', 'Other']",Other
4oa7ETNZH1ivfzFkCGVZlR,Milionário & José Rico,1978069.0,61,"['sertanejo', 'sertanejo tradicional', 'sertanejo universitario']",,"['Other', 'Other', 'Other']",Other
0nMjhemqRwrboQGcs92fh2,Kapil Kapilan,4075.0,62,[],,[],Other
5g63iWaMJ2UrkZMkCC8dMi,Lil Tracy,586277.0,70,"['dark trap', 'emo rap', 'melodic rap', 'underground hip hop', 'vapor trap']",,"['Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop']",Hip-Hop
1S0uvW1rgvtkNGma9su3fJ,Rey Ruiz,726938.0,56,"['salsa', 'tropical']",,"['Latin', 'Other']",Latin
1UfzhwcOR4yfX7yHTPfC9m,Joywave,231744.0,57,"['indie poptimism', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'rochester ny indie', 'rock', 'shimmer pop']",,"['Other', 'Rock', 'Other', 'Rock', 'Rock', 'Other', 'Rock', 'Pop']",Rock
0odPXKGYqtTpiWJFBhqyVB,Braaten,9349.0,57,['tropical house'],,['Electronic'],Electronic
319yZVtYM9MBGqmSQnMyY6,Carole King,1260799.0,61,"['adult standards', 'brill building pop', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']",,"['Other', 'Pop', 'Rock', 'Folk', 'Rock', 'Other', 'Other', 'Rock']",Rock
5A7HNCq6t0xNDOjZIUZDRk,YV,4074.0,60,[],,[],Other
1t7t8q4zoYHp22JLIx3FM7,Joan Manuel Serrat,1067135.0,60,"['cantautor', 'nova canco', 'nueva cancion', 'trova']",,"['Other', 'Other', 'Other', 'Other']",Other
6Mo9PoU6svvhgEum7wh2Nd,Public Enemy,915102.0,56,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'political hip hop', 'rap']",,"['Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop']",Hip-Hop
24CzPFC4y3bM4AkUnZfuAU,Karra,24854.0,58,['la pop'],,['Pop'],Pop
4ryoUS0W8qXokfMxrlJt6O,Skip Marley,216853.0,57,['modern reggae'],,['Reggae'],Reggae
1WPcVNert9hn7mHsPKDn7j,Édith Piaf,934727.0,59,"['chanson', 'torch song', 'vintage schlager']",,"['Other', 'Other', 'Other']",Other
20BNHnI2SfySwLwWCAu4ew,Drakomafia,38632.0,58,['mambo chileno'],,['Other'],Other
5tTsrGPwQRWUsHR2Xf7Ke9,Natalie Cole,518802.0,62,"['adult standards', 'lounge', 'mellow gold', 'quiet storm', 'soul', 'vocal jazz']",,"['Other', 'Other', 'Other', 'Other', 'R&B', 'Jazz']",R&B
5qQFXHDOeYjiZVrCUO56Pk,Maia Wright,11344.0,58,['vocal trance'],,['Electronic'],Electronic
7oEkUINVIj1Nr3Wnj8tzqr,Gilberto Gil,1039574.0,63,"['bossa nova', 'mpb', 'samba', 'tropicalia', 'violao']",,"['Other', 'Other', 'Other', 'Other', 'Other']",Other
67wCYxOq4A1ohAs7jWYaOJ,Rik Rok,6832.0,62,['reggae fusion'],,['Jazz'],Jazz
1VKWlHqcqwmU9CGKkJR09R,Nedarb,15951.0,60,[],,[],Other
063Vp9es6lLAbFUDtIAkFD,Abraham Vazquez,629928.0,58,"['corrido', 'corridos tumbados', 'musica mexicana', 'nueva musica mexicana', 'sierreno']",,"['Other', 'Other', 'Other', 'Other', 'Other']",Other
1xgl9yxqIVq8PEEMai38uV,tana,243202.0,63,"['hyperpop francais', 'pluggnb', 'viral rap']",,"['Other', 'Other', 'Hip-Hop']",Hip-Hop
3hozsZ9hqNq7CoBGYNlFTz,OK Go,484360.0,56,"['alternative rock', 'chicago indie', 'indie rock', 'modern alternative rock', 'modern rock', 'permanent wave', 'pop rock', 'rock']",,"['Rock', 'Other', 'Rock', 'Rock', 'Rock', 'Other', 'Rock', 'Rock']",Rock
5pWUVnrc1y0FpWZ6VCy0Hg,kenzie,536436.0,56,['social media pop'],,['Pop'],Pop
0ABk515kENDyATUdpCKVfW,Westside Gunn,289462.0,63,"['alternative hip hop', 'boom bap', 'buffalo hip hop', 'hip hop', 'rap', 'underground hip hop', 'upstate ny rap']",,"['Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop']",Hip-Hop
43C3LVD6x8GLvputT34r6T,Steve Lean,10890.0,58,[],,[],Other
2QLSJqqGIstNbO6nYRR16o,DUDA BEAT,340243.0,59,"['funk carioca', 'nova mpb', 'nova musica pernambucana']",,"['Other', 'Other', 'Other']",Other
6s1pCNXcbdtQJlsnM1hRIA,Dmitri Shostakovich,317494.0,57,"['classical', 'compositional ambient', 'russian modern classical']",,"['Classical', 'Other', 'Classical']",Classical
6qW2MCeqjNlMwiLl0JPbuZ,framed,54612.0,64,"['sped up', 'viral rap']",,"['Other', 'Hip-Hop']",Hip-Hop
6zGCrS2y63IEUJfyn9Bpuc,TEEMID,23848.0,56,"['new french touch', 'tropical house']",,"['Other', 'Electronic']",Electronic
7kNqXtgeIwFtelmRjWv205,John Summit,89617.0,65,"['edm', 'electro house', 'house', 'pop dance']",,"['Electronic', 'Electronic', 'Electronic', 'Other']",Electronic
76M2Ekj8bG8W7X2nbx2CpF,NGHTMRE,432754.0,63,"['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap', 'pop dance']",,"['Hip-Hop', 'Other', 'Electronic', 'Electronic', 'Hip-Hop', 'Other']",Hip-Hop
1iwUuIOKYjV7SKIg27v4zi,Real Boston Richey,16270.0,58,[],,[],Other
4WbHbolEKZIhnkO2xv2Lm0,Pelé MilFlows,425429.0,57,"['pop rap brasileiro', 'trap brasileiro']",,"['Other', 'Other']",Other
